address,location/lat,location/lng,phone,reviewsCount,title,totalScore,url,website,category
"Na Kampě 523/8b, 118 00 Malá Strana, Czechia",50.0874235,14.409318599999999,+420 296 826 112,1347.0,Kampa Park Restaurant,4.5,"https://www.google.com/maps/place/Kampa+Park+Restaurant/@50.0874235,14.4071299,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94e41cb8c45d:0x66688916f22cdee0!8m2!3d50.0874235!4d14.4093186?hl=en",kampagroup.com,Restaurant
"Nádražní 60/114, 150 00 Praha 5-Smíchov, Czechia",50.07098,14.405029,+420 257 323 234,3.263,Plzeňský restaurant Anděl,4.2,"https://www.google.com/maps/place/Plze%C5%88sk%C3%BD+restaurant+And%C4%9Bl/@50.07098,14.4028403,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9457befdcd5f:0xa7b0263640246633!8m2!3d50.07098!4d14.405029?hl=en",restauraceandel.cz,Restaurant
"12, Letenská 33, Malá Strana, 118 00 Praha 1, Czechia",50.0887296,14.406313399999998,+420 266 112 282,210.0,Augustine Restaurant & Garden,4.5,"https://www.google.com/maps/place/Augustine+Restaurant+%26+Garden/@50.0887296,14.4041247,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94e16def1697:0xa3e20c3f6b129f59!8m2!3d50.0887296!4d14.4063134?hl=en",augustine-restaurant.cz,Restaurant
"Mostecká 58/2, 118 00 Malá Strana, Czechia",50.087345500000005,14.4067239,+420 257 532 041,909.0,Restaurant Pod Věží,4.5,"https://www.google.com/maps/place/Restaurant+Pod+V%C4%9B%C5%BE%C3%AD/@50.0873455,14.4045352,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94e3e633180b:0xb67fbd454e6eda6!8m2!3d50.0873455!4d14.4067239?hl=en",podvezi.com,Restaurant
"Mukařovského 2, 155 00 Praha 13, Czechia",50.0454219,14.3229013,+420 251 552 552,108.0,Oriental Food,3.8,"https://www.google.com/maps/place/Oriental+Food/@50.0454219,14.3207126,17z/data=!3m1!4b1!4m5!3m4!1s0x470b951ee72950df:0x179a952ffa84a03d!8m2!3d50.0454219!4d14.3229013?hl=en",orientalfood.metro.rest,Restaurant
"Spálená 87, 110 00 Nové Město, Czechia",50.0792016,14.419421400000001,+420 224 930 129,580.0,U Kotvy,3.9,"https://www.google.com/maps/place/U+Kotvy/@50.0792016,14.4172327,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94f22f016f55:0x3b0afbdcc5f4a5f4!8m2!3d50.0792016!4d14.4194214?hl=en",restaurace-ukotvy.cz,Restaurant
"Tržiště 19/303, 118 00 Malá Strana, Czechia",50.0875,14.400833300000002,+420 257 286 019,80.0,Aquarius Restaurant,4.6,"https://www.google.com/maps/place/Aquarius+Restaurant/@50.0875,14.3986446,17z/data=!3m1!4b1!4m5!3m4!1s0x470b951df5735db1:0x63b499bed6cc22d!8m2!3d50.0875!4d14.4008333?hl=en",aquarius-prague.com,Restaurant
"20, Újezd 423, Malá Strana, 118 00 Praha 1, Czechia",50.081733299999996,14.404686400000001,+420 257 312 523,461.0,Czech Slovak Restaurant,4.7,"https://www.google.com/maps/place/Czech+Slovak+Restaurant/@50.0817333,14.4024977,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94fca27c6609:0x9d5364fc44fe3c50!8m2!3d50.0817333!4d14.4046864?hl=en",czechslovak.cz,Restaurant
"Politických vězňů 1511/5, 110 00 Nové Město, Czechia",50.08344520000001,14.4288669,,5.117,Kantýna,4.7,"https://www.google.com/maps/place/Kant%C3%BDna/@50.0834452,14.4266782,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9493318bf7bd:0x81bf0ac8583c1c13!8m2!3d50.0834452!4d14.4288669?hl=en",kantyna.ambi.cz,Restaurant
"Karoliny Světlé 34, 110 00 Staré Město, Czechia",50.0847468,14.4141174,+420 222 221 443,1146.0,Restaurace Bellevue,4.7,"https://www.google.com/maps/place/Restaurace+Bellevue/@50.0847468,14.4119287,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94e5792ab10b:0x1ba4a952ef27841!8m2!3d50.0847468!4d14.4141174?hl=en",bellevuerestaurant.cz,Restaurant
"Záhřebská 317, 120 00 Praha 2-Vinohrady, Czechia",50.0721111,14.436925,+420 222 542 800,288.0,KLEMPÍRNA restaurant,4.4,"https://www.google.com/maps/place/KLEMP%C3%8DRNA+restaurant/@50.0721111,14.4347363,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94889e18ba2b:0x5599af60cdec4af6!8m2!3d50.0721111!4d14.436925?hl=en",klempirna-restaurant.cz,Restaurant
"Římská 1196/29, 120 00 Praha 2-Vinohrady, Czechia",50.0770893,14.436153400000002,+420 222 511 032,3465.0,DISH fine burger bistro,4.6,"https://www.google.com/maps/place/DISH+fine+burger+bistro/@50.0770893,14.4339647,17z/data=!3m1!4b1!4m5!3m4!1s0x470b948fb2f67881:0x479ae8dd0428f6e9!8m2!3d50.0770893!4d14.4361534?hl=en",dish.cz,Restaurant
"Řevnická 121/1, 155 21 Zličín, Czechia",50.053295,14.2875481,+420 235 013 570,338.0,Burger King,4.0,"https://www.google.com/maps/place/Burger+King/@50.053295,14.2853594,17z/data=!3m1!4b1!4m5!3m4!1s0x470bbe718c1f840d:0x2fad09006bf82ea6!8m2!3d50.053295!4d14.2875481?hl=en",burgerking.cz,Restaurant
"Žitná 43, 110 00 Nové Město, Czechia",50.07727379999999,14.4284114,+420 222 210 375,563.0,Trattoria Cicala,4.6,"https://www.google.com/maps/place/Trattoria+Cicala/@50.0772738,14.4262227,17z/data=!3m1!4b1!4m5!3m4!1s0x470b948cffaf91ad:0x96d8dea7a86d1401!8m2!3d50.0772738!4d14.4284114?hl=en",trattoria.cz,Restaurant
"Novotného lávka 9, 110 00 Staré Město, Czechia",50.085420899999995,14.413601000000002,+420 277 000 777,1.694,Restaurant Mlýnec,4.6,"https://www.google.com/maps/place/Restaurant+Ml%C3%BDnec/@50.0854209,14.4114123,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94e593aac2ab:0xce5781b01698a2d6!8m2!3d50.0854209!4d14.413601?hl=en",mlynec.cz,Restaurant
"Tržiště 368/9, 118 00 Malá Strana, Czechia",50.087127100000004,14.402645800000002,+420 225 334 761,304.0,Coda Restaurant,4.6,"https://www.google.com/maps/place/Coda+Restaurant/@50.0871271,14.4004571,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94e26a9e427f:0x971c5057cc4e01d9!8m2!3d50.0871271!4d14.4026458?hl=en",codarestaurant.cz,Restaurant
"Vršovická 1525/1a, 101 00 Praha 10-Vršovice, Czechia",50.0670563,14.4439594,+420 774 722 203,346.0,Amore Moře,4.3,"https://www.google.com/maps/place/Amore+Mo%C5%99e/@50.0670563,14.4417707,17z/data=!3m1!4b1!4m5!3m4!1s0x470b947e246fda4b:0x7da77fec97bcb213!8m2!3d50.0670563!4d14.4439594?hl=en",amoremore.cz,Restaurant
"K Vodojemu 2382/4, 150 00 Praha 5, Czechia",50.061687299999996,14.3981911,+420 732 276 821,409.0,U Prince Miroslava,4.1,"https://www.google.com/maps/place/U+Prince+Miroslava/@50.0616873,14.3960024,17z/data=!3m1!4b1!4m5!3m4!1s0x470b944e35eff131:0x59cc1340990ef580!8m2!3d50.0616873!4d14.3981911?hl=en",u-prince.eatbu.com,Restaurant
"A. Staška 71a, 140 00 Praha 4, Czechia",50.0422244,14.4466179,+420 602 277 144,81.0,Vinotéka Soudek,4.5,"https://www.google.com/maps/place/Vinot%C3%A9ka+Soudek/@50.0422244,14.4444292,17z/data=!3m1!4b1!4m5!3m4!1s0x470b93f3ca22bc3b:0x3e03aff64cbe4233!8m2!3d50.0422244!4d14.4466179?hl=en",vinotekasoudek.cz,Party
"Na úlehli 3, 141 00 Praha 4, Czechia",50.0467285,14.461409,+420 604 288 375,238.0,Restaurace Alfa,4.2,"https://www.google.com/maps/place/Restaurace+Alfa/@50.0467285,14.4592203,17z/data=!3m1!4b1!4m5!3m4!1s0x470b939488e1bebb:0x4c6fd8803a04e61!8m2!3d50.0467285!4d14.461409?hl=en",restauracealfa.eatbu.com,Restaurant
"Slovanský ostrov 226/8, 110 00 Praha 1-Nové Město, Czechia",50.078826899999996,14.4130506,+420 775 075 066,77.0,Žofín Restaurant & Garden,4.7,"https://www.google.com/maps/place/%C5%BDof%C3%ADn+Restaurant+%26+Garden/@50.0788269,14.4108619,17z/data=!3m1!4b1!4m5!3m4!1s0x470b95899e33cee7:0xe78041497e4f2346!8m2!3d50.0788269!4d14.4130506?hl=en",zofinrestaurant.cz,Restaurant
"Lidická 2, Janáčkovo nábř. 1, 150 00 Praha 5, Czechia",50.072721200000004,14.4098145,+420 734 322 351,1.151,Lavande,4.5,"https://www.google.com/maps/place/Lavande/@50.0727212,14.4076258,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94f7c269e7f7:0xa1cd1ef9476298d3!8m2!3d50.0727212!4d14.4098145?hl=en",restaurantlavande.cz,Restaurant
"Kateřinská 2/485/20, 128 00 Nové Město, Czechia",50.073314,14.4238421,+420 776 554 457,78.0,African Restaurant | Classic Afro Bistro,4.4,"https://www.google.com/maps/place/African+Restaurant+%7C+Classic+Afro+Bistro/@50.073314,14.4216534,17z/data=!3m1!4b1!4m5!3m4!1s0x470b952a6de56c95:0xc1d25483bdad94f8!8m2!3d50.073314!4d14.4238421?hl=en",classicafrobistro.cz,Restaurant
"Uruguayská 176/19, 120 00 Praha 2-Vinohrady, Czechia",50.0740657,14.4382261,+420 222 561 378,415.0,Restaurant BLUE WAGON,4.6,"https://www.google.com/maps/place/Restaurant+BLUE+WAGON/@50.0740657,14.4360374,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9485f84dc77d:0xea5ea358b55a1d9d!8m2!3d50.0740657!4d14.4382261?hl=en",bluewagon.cz,Restaurant
"Ruská 568/34, 101 00 Praha 10-Vršovice, Czechia",50.0721588,14.455130599999999,+420 777 718 787,888.0,Neklid restaurant,4.5,"https://www.google.com/maps/place/Neklid+restaurant/@50.0721588,14.4529419,17z/data=!3m1!4b1!4m5!3m4!1s0x470b937dcdbeeaf9:0x45137f2aeb9504b1!8m2!3d50.0721588!4d14.4551306?hl=en",neklid.com,Restaurant
"Bucharova 2928/14a, 158 00 Praha 13, Czechia",50.0520389,14.351681400000002,+420 733 164 814,183.0,ASPIRA Cafe / Restaurant,4.3,"https://www.google.com/maps/place/ASPIRA+Cafe+%2F+Restaurant/@50.0520389,14.3494927,17z/data=!3m1!4b1!4m5!3m4!1s0x470b95e9ec7be949:0x7ff3515c796a1cd0!8m2!3d50.0520389!4d14.3516814?hl=en",freshandtasty.cz,Restaurant
"Vltavanů, 143 00 Praha 4-Belárie, Czechia",50.0138547,14.3972231,+420 733 762 237,1.3219999999999998,Freestyle park Modřany,4.1,"https://www.google.com/maps/place/Freestyle+park+Mod%C5%99any/@50.0138547,14.3950344,17z/data=!3m1!4b1!4m5!3m4!1s0x470b96cf4880cf7d:0x6c8553ca4114d9d8!8m2!3d50.0138547!4d14.3972231?hl=en",rosmarina.eu,Restaurant
"Jaromírova 1, 128 00 Vinohrady, Czechia",50.065121500000004,14.425031099999998,+420 773 228 655,274.0,Chicko Chicken,4.8,"https://www.google.com/maps/place/Chicko+Chicken/@50.0651215,14.4228424,17z/data=!3m1!4b1!4m5!3m4!1s0x470b97ed27b37fe7:0x2034264105ea125f!8m2!3d50.0651215!4d14.4250311?hl=en",chickochicken.cz,Restaurant
"Nitranská 9, 130 00 Praha 3-Vinohrady, Czechia",50.075935,14.450275099999999,+420 273 132 145,846.0,Kofein restaurant,4.6,"https://www.google.com/maps/place/Kofein+restaurant/@50.075935,14.4480864,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9482e0782f91:0xfc88736278e4496a!8m2!3d50.075935!4d14.4502751?hl=en",ikofein.cz,Restaurant
"Norská 602/14, 101 00 Praha 10-Vršovice, Czechia",50.071897,14.455556,+420 774 141 432,54.0,"Benjamin, Fine Dining Restaurant Prague",4.8,"https://www.google.com/maps/place/Benjamin,+Fine+Dining+Restaurant+Prague/@50.071897,14.4533673,17z/data=!3m1!4b1!4m5!3m4!1s0x470b937c2dbfcaad:0xd6a3454c5a1adcae!8m2!3d50.071897!4d14.455556?hl=en",benjamin14.cz,Restaurant
"U Národní galerie 482, 156 00 Zbraslav, Czechia",49.9781494,14.3944025,,327.0,Pizza Restaurant Antonio Aleš Tománek,4.1,"https://www.google.com/maps/place/Pizza+Restaurant+Antonio+Ale%C5%A1+Tom%C3%A1nek/@49.9781494,14.3922138,17z/data=!3m1!4b1!4m5!3m4!1s0x470b974611dfd47b:0xbe196d5c1a4b3e88!8m2!3d49.9781494!4d14.3944025?hl=en",antonio-pizza.cz,Restaurant
"Štěpánská 623, 110 00 Nové Město, Czechia",50.080025,14.4263083,+420 222 820 000,395.0,Alcron Restaurant,4.7,"https://www.google.com/maps/place/Alcron+Restaurant/@50.080025,14.4241196,17z/data=!3m1!4b1!4m5!3m4!1s0x470b948d54e10ddf:0x2110495b54a98e03!8m2!3d50.080025!4d14.4263083?hl=en",alcron.cz,Restaurant
"Štěpánská 611/14, 110 00 Nové Město, Czechia",50.077736,14.425164,+420 724 516 996,143.0,Levitate Restaurant,4.7,"https://www.google.com/maps/place/Levitate+Restaurant/@50.077736,14.4229753,17z/data=!3m1!4b1!4m5!3m4!1s0x470b948d26363953:0x8949a4474062737d!8m2!3d50.077736!4d14.425164?hl=en",levitaterestaurant.cz,Restaurant
"Hvězdova 1716, 140 00 Praha 4-Nusle, Czechia",50.0502348,14.436231,+420 222 533 912,15.0,Moment to eat Restaurant by Sodexo,3.9,"https://www.google.com/maps/place/Moment+to+eat+Restaurant+by+Sodexo/@50.0502348,14.4340423,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9474569996f3:0x9088fc70f65712f7!8m2!3d50.0502348!4d14.436231?hl=en",citytower.portal.sodexo.cz,Restaurant
"Kongresová 1655/1, 140 69 Praha 4-Nusle, Czechia",50.062788,14.432054,+420 261 191 211,1.0,Rickshaw Prague,5.0,"https://www.google.com/maps/place/Rickshaw+Prague/@50.062788,14.4298653,17z/data=!3m1!4b1!4m5!3m4!1s0x470b959072d7c4d5:0xec157521205beb0f!8m2!3d50.062788!4d14.432054?hl=en",corinthia.com,Restaurant
"Bucharova 2641/14, 158 00 Praha 13, Czechia",50.0512402,14.3518033,+420 773 881 181,215.0,Guo,4.0,"https://www.google.com/maps/place/Guo/@50.0512402,14.3496146,17z/data=!3m1!4b1!4m5!3m4!1s0x470b95e9dcb4a23b:0x61fbce02bc060a3e!8m2!3d50.0512402!4d14.3518033?hl=en",restauraceguo.cz,Restaurant
"Opatovická 159/17, 110 00 Nové Město, Czechia",50.0797758,14.418262,+420 777 431 344,904.0,Estrella restaurant,4.7,"https://www.google.com/maps/place/Estrella+restaurant/@50.0797758,14.4160733,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94f18db0451f:0xc84153df1c3f2f3e!8m2!3d50.0797758!4d14.418262?hl=en",estrellarestaurant.cz,Restaurant
"nám. Osvoboditelů 16/26, 153 00 Praha 16, Czechia",49.982978700000004,14.359678,+420 257 811 694,558.0,Rozmarýn,4.3,"https://www.google.com/maps/place/Rozmar%C3%BDn/@49.9829787,14.3574893,17z/data=!3m1!4b1!4m5!3m4!1s0x470b970fec6791af:0xb17deb0a2f750300!8m2!3d49.9829787!4d14.359678?hl=en",restaurace-rozmaryn.cz,Restaurant
"Smíchov CZ, Nádražní 54/102, Anděl, 150 00 Praha 5, Czechia",50.069894399999995,14.405558300000001,+420 736 115 336,958.0,Pastva,4.5,"https://www.google.com/maps/place/Pastva/@50.0698944,14.4033696,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9457832a9e81:0x330dc823d7db4359!8m2!3d50.0698944!4d14.4055583?hl=en",pastva-restaurant.cz,Restaurant
"Butovická 24/64, 158 00 Praha 5-Jinonice, Czechia",50.0524254,14.3602861,+420 608 511 616,374.0,Restaurace Nová Hospoda,4.1,"https://www.google.com/maps/place/Restaurace+Nov%C3%A1+Hospoda/@50.0524254,14.3580974,17z/data=!3m1!4b1!4m5!3m4!1s0x470b95c15234924d:0xaf644710bd74a6cf!8m2!3d50.0524254!4d14.3602861?hl=en",novahospoda.eu,Restaurant
"Herrmannova 2223/26, 143 00 Praha 12, Czechia",50.012211,14.414273199999998,+420 721 980 310,6.0,RESTAURANT CAFE Modřany,3.3,"https://www.google.com/maps/place/RESTAURANT+CAFE+Mod%C5%99any/@50.012211,14.4120845,17z/data=!3m1!4b1!4m5!3m4!1s0x470b97f4f87de041:0x3ff396374e0dca4b!8m2!3d50.012211!4d14.4142732?hl=en",restaurantcafe.cz,Restaurant
"Siemensova 2716/2, 155 00 Praha 13-Stodůlky, Czechia",50.048494,14.306267199999999,+420 702 059 786,148.0,Bistro Bartga,4.2,"https://www.google.com/maps/place/Bistro+Bartga/@50.048494,14.3040785,17z/data=!3m1!4b1!4m5!3m4!1s0x470bbe08b393d987:0x7071f3ab80852db9!8m2!3d50.048494!4d14.3062672?hl=en",bartga.cz,Restaurant
"Mukařovského 2590, 155 00 Praha 13-Stodůlky, Czechia",50.0454951,14.322563199999998,+420 720 050 944,488.0,Pizza Coloseum Luka,4.3,"https://www.google.com/maps/place/Pizza+Coloseum+Luka/@50.0454951,14.3203745,17z/data=!3m1!4b1!4m5!3m4!1s0x470b95ff37f916f3:0x9bae24eedc30aca6!8m2!3d50.0454951!4d14.3225632?hl=en",coloseum.cz,Restaurant
"Brumlovka, BB Centrum, Vyskočilova 1100/2, 140 00 Praha 4, Czechia",50.0474156,14.455004500000001,+420 234 749 822,169.0,Maranatha,4.4,"https://www.google.com/maps/place/Maranatha/@50.0474156,14.4528158,17z/data=!3m1!4b1!4m5!3m4!1s0x470b93928cb21e3f:0x698a6400004b956!8m2!3d50.0474156!4d14.4550045?hl=en",restauracemaranatha.cz,Restaurant
"Plzeňská 93/215f, 150 00 Praha 5-Smíchov, Czechia",50.067479299999995,14.350694599999999,+420 721 243 892,27.0,CUI YUAN RESTAURANT,4.7,"https://www.google.com/maps/place/CUI+YUAN+RESTAURANT/@50.0674793,14.3485059,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9517c768ffb3:0x24cd83d245ea7991!8m2!3d50.0674793!4d14.3506946?hl=en",cuiyuan.cz,Restaurant
"Little Hanoi, 142 00 Libuš, Czechia             SAPA, 142 00 Praha-Libuš",50.0029779,14.472973499999998,,243.0,Lotus Restaurant,4.3,"https://www.google.com/maps/place/Lotus+Restaurant/@50.0029779,14.4707848,17z/data=!3m1!4b1!4m5!3m4!1s0x470b91750d29ab1b:0x8869eb744a283ee7!8m2!3d50.0029779!4d14.4729735?hl=en",hosenquan.cz,Restaurant
"Michelská 1552/58, 141 00 Praha 4, Czechia",50.0497591,14.458665900000002,+420 721 588 888,325.0,Hůlky Asian Street Food by Kiin,4.2,"https://www.google.com/maps/place/H%C5%AFlky+Asian+Street+Food+by+Kiin/@50.0497591,14.4564772,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9393d4371713:0x316c8345008f8cdf!8m2!3d50.0497591!4d14.4586659?hl=en",kiin.cz,Restaurant
"Radlická 806, 150 00 Praha 5-Smíchov, Czechia",50.0689864,14.4014453,+420 251 550 050,1476.0,Tradice Original Czech Restaurant,4.4,"https://www.google.com/maps/place/Tradice+Original+Czech+Restaurant/@50.0689864,14.3992566,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9456e897e4fd:0xd7398ea3f476378e!8m2!3d50.0689864!4d14.4014453?hl=en",tradiceandel.cz,Restaurant
"Pikrtova 1, 140 00 Praha 4-Nusle, Czechia",50.051521799999996,14.441320300000001,+420 774 666 236,131.0,Spoons,4.6,"https://www.google.com/maps/place/Spoons/@50.0515218,14.4391316,17z/data=!3m1!4b1!4m5!3m4!1s0x470b938a05d5e85f:0xb2950e1d37582c1d!8m2!3d50.0515218!4d14.4413203?hl=en",spoons.cz,Restaurant
"Zbraslavské nám. 453, 156 00 Praha 5, Czechia",49.975691999999995,14.39284,+420 257 923 316,833.0,Škoda lásky,4.5,"https://www.google.com/maps/place/%C5%A0koda+l%C3%A1sky/@49.975692,14.3906513,17z/data=!3m1!4b1!4m5!3m4!1s0x470b97314264c6f9:0x4f208a853b0d01bb!8m2!3d49.975692!4d14.39284?hl=en",skodalasky.cz,Restaurant
"Podolská 137/152, 147 00 Praha 4-Podolí, Czechia",50.059324,14.4207888,+420 608 319 981,106.0,Chilli Pizzeria,4.5,"https://www.google.com/maps/place/Chilli+Pizzeria/@50.059324,14.4186001,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94689a79d1cd:0x41109d2fdd89f88f!8m2!3d50.059324!4d14.4207888?hl=en",chillipizzeria.eatbu.com,Restaurant
"Pod Klapicí 188, 153 00 Praha 5, Czechia",49.9867924,14.356946300000002,+420 777 572 879,114.0,Restaurant Gourmet,4.4,"https://www.google.com/maps/place/Restaurant+Gourmet/@49.9867924,14.3547576,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9705d2a6a24f:0x1118e816d3bee204!8m2!3d49.9867924!4d14.3569463?hl=en",restaurantgourmet.cz,Restaurant
"Jihlavská 823/78, 140 00 Praha 4-Michle, Czechia",50.042967700000005,14.4610411,+420 725 743 844,438.0,Restaurant Ne-SMYSL,4.2,"https://www.google.com/maps/place/Restaurant+Ne-SMYSL/@50.0429677,14.4588524,17z/data=!3m1!4b1!4m5!3m4!1s0x470b93eb183aaaab:0x4e4d3d0982635ff7!8m2!3d50.0429677!4d14.4610411?hl=en",restaurantnesmysl.cz,Restaurant
"Kaprova 19, 110 00 Staré Město, Czechia",50.088522999999995,14.417157999999999,+420 224 813 922,2.633,La Bodeguita del Medio,4.3,"https://www.google.com/maps/place/La+Bodeguita+del+Medio/@50.088523,14.4149693,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94e890784613:0xbf38fb40531c9261!8m2!3d50.088523!4d14.417158?hl=en",labodeguitadelmedio.cz,Restaurant
"Tilleho nám. 792, 150 00 Praha 5-Hlubočepy, Czechia",50.0349891,14.377055100000002,+420 777 850 202,1324.0,Restaurant Kamera,4.2,"https://www.google.com/maps/place/Restaurant+Kamera/@50.0349891,14.3748664,17z/data=!3m1!4b1!4m5!3m4!1s0x470b942a63993d0b:0xc9048ad7657503fc!8m2!3d50.0349891!4d14.3770551?hl=en",restauracekamera.cz,Restaurant
"4, Seydlerova 13, 158 00 Praha, Czechia",50.0507584,14.3470821,+420 722 002 005,349.0,TRIFOT RESTAURANT,4.2,"https://www.google.com/maps/place/TRIFOT+RESTAURANT/@50.0507584,14.3448934,17z/data=!3m1!4b1!4m5!3m4!1s0x470b95e9ac978c9f:0x3e48fb4a26e5560a!8m2!3d50.0507584!4d14.3470821?hl=en",trifot.rest,Restaurant
"Praha, Na Pankráci 4/1337/109, Nusle, 140 00 Praha 4, Czechia",50.0545425,14.437031699999999,+420 241 480 383,548.0,Harry's Restaurant,4.1,"https://www.google.com/maps/place/Harry's+Restaurant/@50.0545425,14.434843,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9476e9d50e7f:0x35bc16701ae2c0f1!8m2!3d50.0545425!4d14.4370317?hl=en",harrysrestaurant.cz,Restaurant
"Sofijské nám. 2, 143 00 Praha 4-Modřany, Czechia",50.0059941,14.417200199999998,+420 608 695 999,425.0,Jaro Restaurace,4.3,"https://www.google.com/maps/place/Jaro+Restaurace/@50.0059941,14.4150115,17z/data=!3m1!4b1!4m5!3m4!1s0x470b913ba0da1b93:0xcc56868aaf6fdb07!8m2!3d50.0059941!4d14.4172002?hl=en",jaro-restaurace.business.site,Restaurant
"nám. Republiky 110 00, 110 00 Staré Město, Czechia",50.0887351,14.4288723,+420 225 771 146,3.0,Kratochvílovci - Palladium,3.3,"https://www.google.com/maps/place/Kratochv%C3%ADlovci+-+Palladium/@50.0887351,14.4266836,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94ea92d64a93:0x32d2e94cfdcfe700!8m2!3d50.0887351!4d14.4288723?hl=en",kratochvilovci.cz,Alcohol
"Archeologická 1, 155 00 Praha 13, Czechia",50.04427929999999,14.331381099999998,+420 777 935 719,16.0,Vinotéka U Bukáčků,3.5,"https://www.google.com/maps/place/Vinot%C3%A9ka+U+Buk%C3%A1%C4%8Dk%C5%AF/@50.0442793,14.3291924,17z/data=!3m1!4b1!4m5!3m4!1s0x470b95fcebf11fa7:0x4d2c4c4c856db95b!8m2!3d50.0442793!4d14.3313811?hl=en",ocluziny.cz,Restaurant
"Komořanská 157/11, 143 00 Praha 12-Modřany, Czechia",50.0032015,14.405298199999999,+420 735 544 551,1.083,Pizzeria il Pinocchio,4.4,"https://www.google.com/maps/place/Pizzeria+il+Pinocchio/@50.0032015,14.4031095,17z/data=!3m1!4b1!4m5!3m4!1s0x470b96cedc500ec3:0x41c60856b0d1a02b!8m2!3d50.0032015!4d14.4052982?hl=en",ilpinocchio.cz,Restaurant
"Voskovcova 30, 152 00 Praha 5-Barrandov, Czechia",50.029945700000006,14.364577599999999,+420 737 806 610,198.0,CIK CAK RESTAURANT,4.6,"https://www.google.com/maps/place/CIK+CAK+RESTAURANT/@50.0299457,14.3623889,17z/data=!3m1!4b1!4m5!3m4!1s0x470b967c05acfab5:0xa864b2fb0aee790b!8m2!3d50.0299457!4d14.3645776?hl=en",cik-cak.cz,Restaurant
"QUBIX Office Building, Štětkova 1638/18, 140 00 Praha 4, Czechia",50.0597954,14.429974800000002,+420 730 517 477,1496.0,Restaurant Kandelábr,4.2,"https://www.google.com/maps/place/Restaurant+Kandel%C3%A1br/@50.0597954,14.4277861,17z/data=!3m1!4b1!4m5!3m4!1s0x470b947aad692a57:0x3504d20f7d3c53e1!8m2!3d50.0597954!4d14.4299748?hl=en",restaurantkandelabr.cz,Restaurant
"Matěchova 409/1, 140 00 Praha 4-Krč, Czechia",50.0416473,14.4389392,+420 773 185 668,102.0,Jun asian restaurant,4.6,"https://www.google.com/maps/place/Jun+asian+restaurant/@50.0416473,14.4367505,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9365dccee479:0xfb4166b3e69df000!8m2!3d50.0416473!4d14.4389392?hl=en",jun-krc.cz,Restaurant
"5. května 1670, 14000, 140 00 Praha 4-Nusle, Czechia",50.063071,14.4300354,+420 774 844 443,1.547,Yam Yam,4.2,"https://www.google.com/maps/place/Yam+Yam/@50.063071,14.4278467,17z/data=!3m1!4b1!4m5!3m4!1s0x470b946490cc1a5b:0x7c0bc49c57266530!8m2!3d50.063071!4d14.4300354?hl=en",yamyam.cz,Restaurant
"Na Betonce 114/2, 153 00 Radotín, Czechia",49.984770399999995,14.3612981,+420 222 367 730,167.0,Musa RESTAURANT,4.3,"https://www.google.com/maps/place/Musa+RESTAURANT/@49.9847704,14.3591094,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9705489a66d1:0xfce07e3660951dbb!8m2!3d49.9847704!4d14.3612981?hl=en",musa-restaurant.cz,Restaurant
"Matějovského 683/5, 153 00 Radotín, Czechia",49.9851666,14.3648899,+420 605 873 772,18.0,Vinotéka U Karolínky,4.2,"https://www.google.com/maps/place/Vinot%C3%A9ka+U+Karol%C3%ADnky/@49.9851666,14.3627012,17z/data=!3m1!4b1!4m5!3m4!1s0x470b971aef8228c7:0x678fe4f2fff4118e!8m2!3d49.9851666!4d14.3648899?hl=en",ukarolinky.cz,Party
